22	48	7	10006.7996
20	49	7	10013.936
20	49	7	10272.3512
20	49	7	10475.371
20	49	7	9594.6832
19	50	7	9561.8955
19	50	7	9556.9152
19	50	7	9324.9737
19	50	7	9282.045
18	50	7	9257.2981
18	50	7	9362.5109
18	50	7	9079.0449
18	50	7	8923.2131
18	49	7	8663.4872
18	49	7	8840.6597
18	49	7	8933.3091
18	49	7	8486.1666
17	49	6	8760.87
17	49	6	7941.8328
17	49	6	7942.78
17	49	6	8443.1891
17	49	6	7913.8172
17	49	6	8061.6366
17	49	6	7845.4483
17	49	6	7224.4838
17	49	6	7829.5945
17	49	6	7811.0829
17	49	6	7625.2521
17	49	6	7802.8164
17	49	6	7618.1375
17	49	6	7265.3051
17	49	6	7826.5788
17	49	6	7437.67
16	49	6	7737.2203
16	49	6	7632.7506
16	49	6	7608.1618
16	49	6	7429.7987
15	49	6	7261.2142
15	49	6	7208.2539
15	49	6	7401.8437
15	49	6	7578.8188
15	49	6	7269.0459
15	49	6	7395.2492
15	49	6	7706.7347
15	49	6	7159.9747
15	50	6	7553.8371
15	50	6	7706.6331
15	50	6	7199.2614
15	50	6	7523.0875
16	50	6	7870.5532
16	50	6	7562.1439
16	50	6	8054.419
16	50	6	8073.6954
16	51	6	8511.9362
16	51	6	8616.5096
16	51	6	9667.4
16	51	6	9360.0527
18	50	6	9041.5655
18	50	6	9748.225
18	50	6	9667.2613
18	50	6	9686.0263
19	48	6	9924.142
19	48	6	9819.5911
19	48	6	10369.6331
19	48	6	9929.8476
20	47	7	9835.0134
20	47	7	10214.2249
20	47	7	9777.2738
20	47	7	9384.3683
21	49	7	9065.0122
21	49	7	8834.6169
21	49	7	9242.6726
21	49	7	8750.3557
22	52	7	8890.9934
22	52	7	8846.5403
22	52	7	9512.7976
22	52	7	9123.8157
22	54	7	9812.6139
22	54	7	9563.6707
22	54	7	9915.4493
22	54	7	9872.423
22	56	7	10170.2565
22	56	7	10004.4699
22	56	7	10154.5205
22	56	7	10175.2668
22	58	7	10557.4139
22	58	7	9971.1489
22	58	7	10307.1956
22	58	7	10347.1945
22	61	7	10504.5401
22	61	7	10151.0455
22	61	7	10029.6551
22	61	7	9675.7199
21	64	7	9445.1403
21	64	7	9151.0502
21	64	7	8821.5011
21	64	7	9135.8208
20	68	7	9019.1506
20	68	7	9033.1206
20	68	7	8306.1759
20	68	7	8470.4663
19	71	7	8229.2146
19	71	7	8019.3565
19	71	7	7469.8276
19	71	7	7949.9506
18	73	8	8160.8386
18	73	8	8308.9721
18	73	8	7932.4487
18	73	8	8356.7033
17	76	8	8513.238
17	76	8	7894.9855
17	76	8	8371.0038
17	76	8	8688.4743
17	78	9	8577.638
17	78	9	8317.7546
17	78	9	8216.4354
17	78	9	8417.0763
16	79	9	8190.536
16	79	9	7424.1494
16	79	9	7256.4274
16	79	9	7601.7877
16	81	9	7541.317
16	81	9	7055.9699
16	81	9	7393.8845
16	81	9	7439.7322
16	82	9	7188.485
16	82	9	7110.9464
16	82	9	7270.8
16	82	9	7700.7074
16	83	8	7763.7657
16	83	8	6878.143
16	83	8	7303.2736
16	83	8	7431.2476
16	84	8	7194.2904
16	84	8	7185.4396
16	84	8	7687.9603
16	84	8	7719.5175
16	85	8	7168.8407
16	85	8	7430.7793
16	85	8	7366.3655
16	85	8	7577.3401
16	84	8	7126.4635
16	84	8	7065.5362
16	84	8	7640.8348
16	84	8	7322.4355
17	83	8	7092.5943
17	83	8	6759.6123
17	83	8	8046.3891
17	83	8	8088.5362
17	82	8	8307.4958
17	82	8	8695.1676
17	82	8	10337.6107
17	82	8	10201.1711
18	79	8	9687.3616
18	79	8	10619.0429
18	79	8	9814.1447
18	79	8	10460.3281
19	77	8	10852.6391
19	77	8	10438.7298
19	77	8	10845.7298
19	77	8	11102.3461
20	74	9	11289.9463
20	74	9	10684.0156
20	74	9	10812.8946
20	74	9	11007.5143
20	72	8	11291.8513
20	72	8	10228.3185
20	72	8	9623.8771
20	72	8	10110.3855
20	71	8	9581.8037
20	71	8	9361.2568
20	71	8	9889.7024
20	71	8	10432.7209
20	69	8	10442.9769
20	69	8	11000.7718
20	69	8	11765.7323
20	69	8	11524.625
20	70	8	11401.8025
20	70	8	11433.1891
20	70	8	11160.2827
20	70	8	11628.7397
20	71	8	11562.8751
20	71	8	11510.6894
20	71	8	11721.4804
20	71	8	11250.7119
20	72	8	11028.1335
20	72	8	11316.1834
20	72	8	10897.1895
20	72	8	10217.2819
19	75	8	10526.4483
19	75	8	10248.3226
19	75	8	9869.4557
19	75	8	9964.5772
19	77	8	10151.5725
19	77	8	10338.7971
19	77	8	10081.531
19	77	8	9603.4708
18	80	9	9599.4353
18	80	9	9782.2382
18	80	9	10078.3458
18	80	9	9253.8919
18	81	9	9316.7066
18	81	9	9330.0539
18	81	9	9191.3705
18	81	9	8923.0559
17	83	9	8855.0061
17	83	9	9395.3473
17	83	9	8711.5889
17	83	9	8395.05
17	84	9	8529.5573
17	84	9	8364.5225
17	84	9	8136.1068
17	84	9	8449.0524
17	85	8	8242.655
17	85	8	7713.5775
17	85	8	7807.611
17	85	8	8098.4742
18	86	8	7518.243
18	86	8	7846.1557
18	86	8	7694.8056
18	86	8	7706.4096
18	88	8	7833.1069
18	88	8	7315.0207
18	88	8	7648.9415
18	88	8	7528.7909
18	89	8	7644.5891
18	89	8	7547.7653
18	89	8	7492.1401
18	89	8	7070.0404
18	90	8	7270.5288
18	90	8	7180.8607
18	90	8	7579.5569
18	90	8	7539.022
18	90	8	7071.8173
18	90	8	7186.6586
18	90	8	7319.7673
18	90	8	7600.0892
19	90	8	7742.3059
19	90	8	7337.4272
19	90	8	7349.5069
19	90	8	8084.3162
19	90	8	7991.9399
19	90	8	7638.9917
19	90	8	8189.2293
19	90	8	8726.3949
19	90	8	8709.5676
19	90	8	8998.6816
19	90	8	9298.5954
19	90	8	9414.4449
20	88	9	10075.1008
20	88	9	9785.2669
20	88	9	9876.1599
20	88	9	10139.1969
20	87	9	10262.8183
20	87	9	10126.731
20	87	9	10211.8162
20	87	9	10458.6157
20	86	9	10873.7318
20	86	9	11065.6469
20	86	9	10396.2171
20	86	9	10154.3631
21	85	9	9490.2437
21	85	9	9225.2063
21	85	9	9523.9515
21	85	9	8994.403
21	84	9	9043.1412
21	84	9	9762
21	84	9	10215.804
21	84	9	10499.2909
21	83	9	10621.0299
21	83	9	10448.3892
21	83	9	11182.4434
21	83	9	11555.1228
21	83	8	11526.5194
21	83	8	11462.6015
21	83	8	11865.2286
21	83	8	11524.668
21	84	8	11529.2516
21	84	8	12147.7964
21	84	8	11365.3122
21	84	8	10848.1176
22	85	8	11503.0407
22	85	8	11336.4815
22	85	8	10906.7783
22	85	8	10304.7041
21	87	8	9928.0358
21	87	8	10345.9686
21	87	8	10889.9293
21	87	8	10248.4235
20	88	7	10523.3677
20	88	7	10517.6794
20	88	7	10444.545
20	88	7	10571.1809
20	90	7	10021.2947
20	90	7	9628.6936
20	90	7	10141.1473
20	90	7	10165.9578
20	90	7	9982.2297
20	90	7	9640.5709
20	90	7	9912.2111
20	90	7	10094.4042
20	91	7	9970.5849
20	91	7	9524.3522
20	91	7	9627.4719
20	91	7	9867.015
19	91	7	9521.9038
19	91	7	9123.7977
19	91	7	9011.4273
19	91	7	8768.0451
19	92	6	8561.6888
19	92	6	8662.5767
19	92	6	8309.1456
19	92	6	8477.3481
20	92	5	8414.4053
20	92	5	8570.363
20	92	5	8303.7563
20	92	5	8083.8575
20	93	5	8095.1137
20	93	5	8299.2728
20	93	5	8354.0708
20	93	5	7944.566
20	93	5	7999.3763
20	93	5	7830.0452
20	93	5	8233.1438
20	93	5	7991.3872
20	94	5	7887.2031
20	94	5	7823.0059
20	94	5	7520.9813
20	94	5	8200.4026
19	94	5	7626.3564
19	94	5	7602.6539
19	94	5	7535.6683
19	94	5	7829.9506
20	94	5	7857.4878
20	94	5	7369.6593
20	94	5	7366.4766
20	94	5	7286.2859
20	94	5	7676.887
20	94	5	8034.9498
20	94	5	7900.5252
20	94	5	8217.7228
21	95	5	8813.4621
21	95	5	9448.2074
21	95	5	9330.6826
21	95	5	9752.0817
21	91	6	9955.4499
21	91	6	10374.3701
21	91	6	11214.7744
21	91	6	11136.4678
21	87	6	11170.0525
21	87	6	11022.4735
21	87	6	11245.4385
21	87	6	11160.4878
21	83	7	11409.2143
21	83	7	11420.0609
21	83	7	11362.4988
21	83	7	10358.3981
22	80	7	10146.9609
22	80	7	9741.6637
22	80	7	9148.1292
22	80	7	8931.4271
23	77	7	8968.8179
23	77	7	9655.9043
23	77	7	10079.0717
23	77	7	10936.529
24	74	7	11199.646
24	74	7	11760.3229
24	74	7	11561.1672
24	74	7	10963.2776
23	74	7	11716.7771
23	74	7	11741.7533
23	74	7	11421.1571
23	74	7	11504.2967
22	74	8	11625.0863
22	74	8	11781.1329
22	74	8	11216.6497
22	74	8	11416.3791
22	74	9	11672.5244
22	74	9	11363.7387
22	74	9	11255.383
22	74	9	10521.5976
20	74	8	10482.3445
20	74	8	9999.3815
20	74	8	10342.6444
20	74	8	10118.1327
19	75	8	10645.6243
19	75	8	10258.2114
19	75	8	9843.3854
19	75	8	9906.2629
17	76	8	9804.8035
17	76	8	9807.6201
17	76	8	8791.784
17	76	8	9041.7943
16	76	8	9760.214
16	76	8	9391.0156
16	76	8	9261.0447
16	76	8	9715.5182
16	76	8	10010.379
16	76	8	9578.3439
16	76	8	9223.6291
16	76	8	8741.8113
15	75	8	8719.1325
15	75	8	8670.4915
15	75	8	8261.5007
15	75	8	8268.1258
15	74	8	8600.2218
15	74	8	8576.4901
15	74	8	8103.2807
15	74	8	7993.2524
14	73	8	8270.4095
14	73	8	8406.7213
14	73	8	8087.8583
14	73	8	7976.0872
13	72	9	7729.8711
13	72	9	7551.1209
13	72	9	8016.5043
13	72	9	7690.4904
13	72	8	7338.8108
13	72	8	7137.2567
13	72	8	6955.1417
13	72	8	7083.6826
13	71	8	6739.2594
13	71	8	6687.3858
13	71	8	6842.7085
13	71	8	7006.8094
13	71	8	7177.7372
13	71	8	6832.2459
13	71	8	6584.8343
13	71	8	6882.0921
13	71	8	7003.3452
13	71	8	7059.0787
13	71	8	6601.6662
13	71	8	6794.7411
14	72	8	7254.1408
14	72	8	7492.1984
14	72	8	7541.1668
14	72	8	7407.97
14	72	8	7979.2422
14	72	8	9231.1404
14	72	8	9712.1371
14	72	8	9773.2748
14	71	7	9617.0041
14	71	7	10198.5306
14	71	7	10565.4842
14	71	7	10061.9189
15	70	7	10337.2356
15	70	7	10032.0156
15	70	7	10067.8001
15	70	7	10289.1515
15	70	7	9787.0735
15	70	7	9643.6796
15	70	7	9428.317
15	70	7	9059.99
15	70	7	9177.9483
15	70	7	8715.8615
15	70	7	8601.3432
15	70	7	8070.1784
16	70	7	8009.3619
16	70	7	8896.8773
16	70	7	9305.736
16	70	7	9809.1963
16	70	7	10069.9539
16	70	7	10210.6071
16	70	7	9983.8513
16	70	7	10665.4732
16	70	6	10295.3749
16	70	6	9882.4623
16	70	6	9439.1125
16	70	6	10660.4558
16	70	6	10532.5593
16	70	6	10353.0988
16	70	6	9960.5717
16	70	6	9936.0472
17	69	6	10330.2174
17	69	6	10302.3471
17	69	6	9688.9283
17	69	6	9024.4275
16	71	6	8846.9662
16	71	6	8728.2944
16	71	6	9331.8483
16	71	6	9658.5092
15	72	6	9681.6665
15	72	6	9934.833
15	72	6	9224.192
15	72	6	9451.1656
15	74	6	9345.3011
15	74	6	8674.2491
15	74	6	8595.0512
15	74	6	8614.4434
14	74	6	8749.669
14	74	6	9041.5546
14	74	6	8616.9706
14	74	6	8577.6817
14	75	6	8694.5219
14	75	6	8472.3522
14	75	6	8363.0737
14	75	6	7860.1862
14	75	6	7954.2573
14	75	6	8106.7514
14	75	6	7795.0783
14	75	6	7464.6833
14	74	6	7347.3935
14	74	6	7362.271
14	74	6	7509.573
14	74	6	7551.0804
14	72	6	6968.0232
14	72	6	7096.5568
14	72	6	7135.8745
14	72	6	6783.1593
14	70	6	6315.8569
14	70	6	6420.1149
14	70	6	6309.2778
14	70	6	6624.9259
14	69	6	6667.6255
14	69	6	6404.9485
14	69	6	6498.0907
14	69	6	6513.8045
14	68	7	6825.0197
14	68	7	6892.1232
14	68	7	6669.0719
14	68	7	6524.1814
13	68	7	6986.7844
13	68	7	7049.0085
13	68	7	6620.5132
13	68	7	6577.548
14	68	7	6584.5806
14	68	7	6833.0445
14	68	7	6660.461
14	68	7	6778.2528
15	69	7	6601.9648
15	69	7	6854.8689
15	69	7	7429.188
15	69	7	8262.5159
15	69	7	7808.4273
15	69	7	8556.2391
15	69	7	9627.8062
15	69	7	9505.472
16	68	7	9879.339
16	68	7	9746.9307
16	68	7	9224.4632
16	68	7	9804.0942
17	68	7	10197.3058
17	68	7	10497.7688
17	68	7	9821.7767
17	68	7	9909.2874
18	67	7	10417.6557
18	67	7	10534.1733
18	67	7	10581.3839
18	67	7	9806.219
18	66	7	9113.4151
18	66	7	8797.6015
18	66	7	9230.2446
18	66	7	8811.4706
19	64	7	8650.5202
19	64	7	9630.6126
19	64	7	9852.4068
19	64	7	9650.4306
20	63	7	10813.4098
20	63	7	10186.7159
20	63	7	10387.9688
20	63	7	11036.2234
20	63	7	10923.8172
20	63	7	10984.774
20	63	7	10794.6475
20	63	7	10576.025
19	64	7	10782.3237
19	64	7	10676.5743
19	64	7	11197.2874
19	64	7	10647.5909
19	65	7	10985.4188
19	65	7	10852.04
19	65	7	10621.2064
19	65	7	9761.1424
18	67	7	9221.0859
18	67	7	9980.0697
18	67	7	9785.1259
18	67	7	9799.0981
17	70	6	9970.7116
17	70	6	10034.6166
17	70	6	10037.4285
17	70	6	9721.7273
17	72	6	9441.4361
17	72	6	9763.7382
17	72	6	9566.0271
17	72	6	9593.6984
16	74	6	9381.3569
16	74	6	8890.6478
16	74	6	9149.4313
16	74	6	8944.7662
16	75	6	9054.1749
16	75	6	8718.4182
16	75	6	8567.7871
16	75	6	8061.3984
15	76	6	8028.3357
15	76	6	8469.241
15	76	6	8182.7325
15	76	6	7797.5402
16	76	7	7589.8492
16	76	7	7138.5493
16	76	7	6993.3108
16	76	7	7596.193
16	76	7	7444.9526
16	76	7	7637.6627
16	76	7	7405.2143
16	76	7	6993.3412
17	76	7	7195.4441
17	76	7	7068.073
17	76	7	7365.8909
17	76	7	7487.8996
16	77	7	7014.549
16	77	7	6638.3669
16	77	7	7609.9146
16	77	7	7903.1851
16	78	7	7824.5743
16	78	7	7885.7853
16	78	7	7535.8566
16	78	7	6984.7711
16	78	6	7006.951
16	78	6	7423.4723
16	78	6	7473.718
16	78	6	7421.9106
16	78	6	7452.0921
16	78	6	6960.5251
16	78	6	6968.9897
16	78	6	7244.6666
17	78	6	7349.0953
17	78	6	7384.0323
17	78	6	7467.6619
17	78	6	8240.8493
18	77	6	8073.007
18	77	6	8353.6356
18	77	6	9235.1143
18	77	6	9234.9265
19	75	6	9569.0167
19	75	6	9476.3728
19	75	6	9652.6022
19	75	6	9698.5187
19	73	6	10130.056
19	73	6	10039.6309
19	73	6	9866.2223
19	73	6	9452.0654
20	71	6	10207.1018
20	71	6	9911.9489
20	71	6	10187.792
20	71	6	9290.1626
21	68	5	8916.4936
21	68	5	8507.5486
21	68	5	8386.3063
21	68	5	8636.8389
22	65	5	9032.9346
22	65	5	9347.316
22	65	5	9094.5242
22	65	5	8986.3129
23	63	4	9683.9676
23	63	4	9946.6206
23	63	4	10383.2183
23	63	4	10229.1085
23	64	5	10381.7594
23	64	5	10461.004
23	64	5	10007.7588
23	64	5	10234.6195
22	65	5	10170.0708
22	65	5	9863.6241
22	65	5	9817.0331
22	65	5	9935.9008
22	66	5	9746.8229
22	66	5	9381.4188
22	66	5	9723.6801
22	66	5	9192.5957
21	70	5	8770.0116
21	70	5	8678.4486
21	70	5	9043.3628
21	70	5	8970.9712
20	73	5	8947.1428
20	73	5	9027.5468
20	73	5	8727.1904
20	73	5	8379.6382
19	77	5	8811.9849
19	77	5	8638.3765
19	77	5	8498.1594
19	77	5	8146.6096
19	79	5	7825.4469
19	79	5	7672.3415
19	79	5	8105.6264
19	79	5	7779.0452
18	80	5	7495.0663
18	80	5	7508.8275
18	80	5	8395.3152
18	80	5	7861.2699
18	82	5	8005.8796
18	82	5	7468.7406
18	82	5	7757.8057
18	82	5	7507.7312
18	83	5	7432.153
18	83	5	7195.7321
18	83	5	7161.9862
18	83	5	6984.9274
17	84	4	7146.5787
17	84	4	7298.6038
17	84	4	7185.0439
17	84	4	6872.6757
17	85	4	6877.6533
17	85	4	7327.6467
17	85	4	7306.781
17	85	4	6519.2525
17	85	4	6814.5571
17	85	4	7185.8127
17	85	4	7076.0592
17	85	4	7295.7104
16	85	4	7342.6994
16	85	4	7053.3856
16	85	4	7437.5731
16	85	4	7406.3425
16	85	4	7313.6648
16	85	4	7136.6388
16	85	4	7082.5995
16	85	4	7492.1304
17	84	5	7594.174
17	84	5	7087.9619
17	84	5	6898.6803
17	84	5	7103.848
18	84	5	7068.987
18	84	5	7167.5546
18	84	5	6840.2397
18	84	5	6903.5179
18	83	5	7010.2881
18	83	5	8089.6958
18	83	5	8404.4368
18	83	5	8210.2267
19	80	5	8373.6747
19	80	5	8409.4032
19	80	5	8923.1454
19	80	5	8593.6239
20	76	6	8336.7346
20	76	6	8244.7047
20	76	6	8198.0619
20	76	6	8923.0271
21	73	7	8094.1755
21	73	7	8549.4372
21	73	7	8605.7598
21	73	7	7688.6396
22	70	7	8095.9914
22	70	7	7563.0533
22	70	7	7425.7557
22	70	7	7474.2606
22	68	7	8077.6661
22	68	7	8009.1675
22	68	7	8204.8056
22	68	7	8065.2937
23	65	7	8583.5594
23	65	7	8928.1404
23	65	7	8927.1222
23	65	7	8666.5802
23	65	7	8870.6133
23	65	7	8869.3607
23	65	7	8789.3429
23	65	7	8491.0964
23	65	7	9663.7961
23	65	7	9600.6218
23	65	7	9038.9625
23	65	7	8623.6808
23	64	8	9114.6384
23	64	8	9215.5769
23	64	8	8778.0266
23	64	8	8031.3034
21	66	8	7922.5753
21	66	8	7888.7827
21	66	8	7796.0068
21	66	8	7769.9681
19	67	8	8250.3198
19	67	8	7756.8885
19	67	8	7993.7208
19	67	8	8311.7319
18	69	8	7786.2602
18	69	8	7973.4361
18	69	8	7775.7715
18	69	8	7615.4143
17	70	8	8000.2443
17	70	8	8386.5888
17	70	8	7651.9671
17	70	8	7570.3746
16	71	8	7885.047
16	71	8	7875.4379
16	71	8	7645.0959
16	71	8	7279.3438
15	72	8	7887.2913
15	72	8	7633.721
15	72	8	7210.4588
15	72	8	6709.07
14	73	8	7374.1536
14	73	8	7023.6516
14	73	8	7101.8671
14	73	8	6805.6605
14	73	8	7289.2107
14	73	8	7282.1483
14	73	8	7033.5481
14	73	8	6741.7913
13	74	8	6732.1869
13	74	8	7236.9446
13	74	8	6685.5138
13	74	8	6697.0994
13	76	8	6650.8388
13	76	8	6979.4395
13	76	8	7068.576
13	76	8	6989.0015
12	78	8	6713.0267
12	78	8	7248.8623
12	78	8	6561.9317
12	78	8	6830.4623
12	80	7	6800.4771
12	80	7	7398.1213
12	80	7	7030.9123
12	80	7	7142.3971
12	79	8	6913.9223
